count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
82,1,1,0,2,8.2,10.605,47,11.0014,2011,1,17,0,16
71,1,1,0,1,8.2,9.85,51,12.998,2011,1,17,0,17
92,1,1,0,2,7.38,8.335,55,16.9979,2011,1,17,0,18
60,1,1,0,3,7.38,9.09,59,12.998,2011,1,17,0,19
33,1,1,0,3,6.56,7.575,80,12.998,2011,1,17,0,20
27,1,1,0,3,6.56,7.575,80,12.998,2011,1,17,0,21
13,1,1,0,3,5.74,6.06,93,16.9979,2011,1,17,0,22
4,1,1,0,3,6.56,6.82,86,19.0012,2011,1,17,0,23
3,1,0,1,2,8.2,9.09,86,22.0028,2011,1,18,1,12
22,1,0,1,2,8.2,9.85,86,15.0013,2011,1,18,1,13
28,1,0,1,2,9.02,11.365,80,11.0014,2011,1,18,1,14
35,1,0,1,2,9.02,11.365,87,11.0014,2011,1,18,1,15
61,1,0,1,2,9.02,11.365,87,12.998,2011,1,18,1,16
125,1,0,1,2,9.02,11.365,82,12.998,2011,1,18,1,17
133,1,0,1,2,9.02,11.365,80,11.0014,2011,1,18,1,18
99,1,0,1,2,9.02,11.365,80,8.9981,2011,1,18,1,19
83,1,0,1,2,9.02,13.635,87,0.0,2011,1,18,1,20
41,1,0,1,2,9.02,12.12,93,7.0015,2011,1,18,1,21
33,1,0,1,2,9.02,12.88,93,6.0032,2011,1,18,1,22
20,1,0,1,2,9.02,13.635,93,0.0,2011,1,18,1,23
3,1,0,1,2,9.02,13.635,93,0.0,2011,1,19,2,0
7,1,0,1,3,9.02,11.365,93,8.9981,2011,1,19,2,1
3,1,0,1,3,9.02,11.365,93,8.9981,2011,1,19,2,2
2,1,0,1,3,9.02,11.365,93,8.9981,2011,1,19,2,4
7,1,0,1,2,9.02,12.88,93,6.0032,2011,1,19,2,5
32,1,0,1,2,9.02,12.88,93,6.0032,2011,1,19,2,6
90,1,0,1,2,9.84,12.88,92,7.0015,2011,1,19,2,7
197,1,0,1,2,9.84,12.88,93,7.0015,2011,1,19,2,8
109,1,0,1,2,9.84,12.88,93,7.0015,2011,1,19,2,9
47,1,0,1,2,10.66,13.635,93,8.9981,2011,1,19,2,10
52,1,0,1,2,11.48,15.15,87,6.0032,2011,1,19,2,11
70,1,0,1,2,12.3,15.91,81,6.0032,2011,1,19,2,12
78,1,0,1,1,16.4,20.455,62,19.0012,2011,1,19,2,13
75,1,0,1,1,16.4,20.455,58,16.9979,2011,1,19,2,14
82,1,0,1,1,16.4,20.455,54,19.0012,2011,1,19,2,15
104,1,0,1,1,15.58,19.695,58,26.0027,2011,1,19,2,16
197,1,0,1,1,14.76,16.665,57,22.0028,2011,1,19,2,17
161,1,0,1,1,13.94,15.91,61,19.0012,2011,1,19,2,18
112,1,0,1,1,13.12,14.395,57,27.9993,2011,1,19,2,19
76,1,0,1,1,13.12,15.15,49,19.9995,2011,1,19,2,20
59,1,0,1,1,13.12,14.395,49,27.9993,2011,1,19,2,21
59,1,0,1,1,12.3,15.15,52,11.0014,2011,1,19,2,22
28,1,0,1,1,12.3,13.635,52,31.0009,2011,1,19,2,23
8,1,0,1,2,6.56,9.09,64,7.0015,2011,2,1,1,0
3,1,0,1,2,6.56,9.09,69,7.0015,2011,2,1,1,1
2,1,0,1,2,6.56,11.365,69,0.0,2011,2,1,1,2
2,1,0,1,2,6.56,11.365,69,0.0,2011,2,1,1,3
3,1,0,1,3,5.74,10.605,93,0.0,2011,2,1,1,5
22,1,0,1,3,5.74,10.605,93,0.0,2011,2,1,1,6
52,1,0,1,3,6.56,11.365,93,0.0,2011,2,1,1,7
135,1,0,1,3,6.56,11.365,93,0.0,2011,2,1,1,8
116,1,0,1,2,6.56,11.365,93,0.0,2011,2,1,1,9
47,1,0,1,2,6.56,11.365,93,0.0,2011,2,1,1,10
51,1,0,1,2,7.38,12.12,86,0.0,2011,2,1,1,11
55,1,0,1,2,8.2,12.88,86,0.0,2011,2,1,1,12
52,1,0,1,2,8.2,12.88,86,0.0,2011,2,1,1,13
54,1,0,1,2,9.02,12.88,80,6.0032,2011,2,1,1,14
52,1,0,1,2,9.84,14.395,75,0.0,2011,2,1,1,15
64,1,0,1,2,9.84,12.12,75,8.9981,2011,2,1,1,16
176,1,0,1,2,9.84,14.395,75,0.0,2011,2,1,1,17
168,1,0,1,2,9.84,12.88,81,7.0015,2011,2,1,1,18
108,1,0,1,2,9.84,12.12,81,8.9981,2011,2,1,1,19
74,1,0,1,2,9.02,11.365,87,8.9981,2011,2,1,1,20
64,1,0,1,2,9.02,11.365,87,8.9981,2011,2,1,1,21
36,1,0,1,2,9.02,12.88,87,6.0032,2011,2,1,1,22
16,1,0,1,3,8.2,9.85,93,12.998,2011,2,1,1,23
2,1,0,1,3,9.02,12.12,93,7.0015,2011,2,2,2,0
3,1,0,1,3,9.02,11.365,93,12.998,2011,2,2,2,1
4,1,0,1,3,9.02,11.365,93,8.9981,2011,2,2,2,2
1,1,0,1,3,9.02,11.365,93,8.9981,2011,2,2,2,3
1,1,0,1,3,9.02,10.605,93,19.0012,2011,2,2,2,4
3,1,0,1,3,9.02,12.12,93,7.0015,2011,2,2,2,5
18,1,0,1,3,9.02,12.12,93,7.0015,2011,2,2,2,6
49,1,0,1,3,9.02,10.605,93,15.0013,2011,2,2,2,7
155,1,0,1,3,9.02,10.605,93,15.0013,2011,2,2,2,8
123,1,0,1,2,9.84,12.88,93,6.0032,2011,2,2,2,9
61,1,0,1,2,9.02,13.635,100,0.0,2011,2,2,2,10
52,1,0,1,2,9.84,11.365,93,12.998,2011,2,2,2,11
64,1,0,1,2,9.84,11.365,93,15.0013,2011,2,2,2,12
75,1,0,1,1,13.94,16.665,93,11.0014,2011,2,2,2,13
63,1,0,1,1,15.58,19.695,82,26.0027,2011,2,2,2,14
76,1,0,1,1,15.58,19.695,76,22.0028,2011,2,2,2,15
103,1,0,1,1,14.76,16.665,71,19.9995,2011,2,2,2,16
190,1,0,1,1,14.76,15.91,53,35.0008,2011,2,2,2,17
182,1,0,1,1,13.94,14.395,42,36.9974,2011,2,2,2,18
91,1,0,1,1,11.48,12.12,45,32.9975,2011,2,2,2,19
75,1,0,1,1,9.84,9.85,48,36.9974,2011,2,2,2,20
63,1,0,1,1,9.02,9.85,47,22.0028,2011,2,2,2,21
40,1,0,1,1,9.02,10.605,44,16.9979,2011,2,2,2,22
32,1,0,1,1,8.2,8.335,44,30.0026,2011,2,2,2,23
12,1,0,1,1,8.2,8.335,40,30.0026,2011,2,3,3,0
5,1,0,1,1,8.2,7.575,44,35.0008,2011,2,3,3,1
2,1,0,1,1,7.38,8.335,43,16.9979,2011,2,3,3,2
1,1,0,1,1,7.38,8.335,43,16.9979,2011,2,3,3,3
2,1,0,1,1,6.56,6.82,50,19.9995,2011,2,3,3,5
39,1,0,1,1,6.56,6.82,43,23.9994,2011,2,3,3,6
87,1,0,1,1,5.74,6.06,50,22.0028,2011,2,3,3,7
188,1,0,1,1,5.74,6.06,50,23.9994,2011,2,3,3,8
133,1,0,1,1,6.56,6.82,47,19.9995,2011,2,3,3,9
52,1,0,1,1,7.38,7.575,43,22.0028,2011,2,3,3,10
64,1,0,1,1,7.38,6.82,43,30.0026,2011,2,3,3,11
69,1,0,1,1,8.2,9.09,40,23.9994,2011,2,3,3,12
51,1,0,1,1,8.2,8.335,40,27.9993,2011,2,3,3,13
47,1,0,1,1,9.02,9.85,37,26.0027,2011,2,3,3,14
60,1,0,1,1,9.02,9.85,37,22.0028,2011,2,3,3,15
78,1,0,1,1,9.02,10.605,37,16.9979,2011,2,3,3,16
175,1,0,1,1,8.2,9.85,40,12.998,2011,2,3,3,17
147,1,0,1,1,8.2,10.605,40,11.0014,2011,2,3,3,18
96,1,0,1,1,8.2,12.88,40,0.0,2011,2,3,3,19
109,1,0,1,1,8.2,11.365,47,6.0032,2011,2,3,3,20
54,1,0,1,1,7.38,10.605,55,7.0015,2011,2,3,3,21
41,1,0,1,1,7.38,10.605,51,6.0032,2011,2,3,3,22
38,1,0,1,1,8.2,11.365,47,7.0015,2011,2,3,3,23
13,1,0,1,2,8.2,12.88,44,0.0,2011,2,4,4,0
7,1,0,1,2,6.56,11.365,59,0.0,2011,2,4,4,1
1,1,0,1,2,5.74,8.335,63,7.0015,2011,2,4,4,2
1,1,0,1,2,5.74,8.335,63,7.0015,2011,2,4,4,3
7,1,0,1,2,5.74,7.575,63,8.9981,2011,2,4,4,5
28,1,0,1,2,6.56,11.365,55,0.0,2011,2,4,4,6
87,1,0,1,1,5.74,10.605,59,0.0,2011,2,4,4,7
220,1,0,1,1,5.74,7.575,74,8.9981,2011,2,4,4,8
127,1,0,1,2,6.56,9.09,80,8.9981,2011,2,4,4,9
51,1,0,1,2,8.2,10.605,51,8.9981,2011,2,4,4,10
64,1,0,1,1,9.02,11.365,51,11.0014,2011,2,4,4,11
86,1,0,1,2,9.84,12.12,48,11.0014,2011,2,4,4,12
82,1,0,1,2,10.66,12.88,50,15.0013,2011,2,4,4,13
91,1,0,1,2,11.48,13.635,45,11.0014,2011,2,4,4,14
90,1,0,1,2,11.48,13.635,48,16.9979,2011,2,4,4,15
99,1,0,1,2,12.3,14.395,42,15.0013,2011,2,4,4,16
205,1,0,1,2,10.66,13.635,56,8.9981,2011,2,4,4,17
155,1,0,1,2,9.84,12.88,60,7.0015,2011,2,4,4,18
103,1,0,1,2,9.84,12.12,65,8.9981,2011,2,4,4,19
71,1,0,1,2,9.84,12.12,65,11.0014,2011,2,4,4,20
43,1,0,1,2,9.84,12.12,70,11.0014,2011,2,4,4,21
46,1,0,1,2,9.84,12.12,65,11.0014,2011,2,4,4,22
31,1,0,1,2,9.84,12.12,70,8.9981,2011,2,4,4,23
39,1,0,0,2,9.84,12.12,70,11.0014,2011,2,5,5,0
18,1,0,0,2,9.84,12.12,65,11.0014,2011,2,5,5,1
17,1,0,0,2,9.84,12.12,75,11.0014,2011,2,5,5,2
11,1,0,0,2,9.84,12.12,75,11.0014,2011,2,5,5,3
8,1,0,0,3,9.02,11.365,93,8.9981,2011,2,5,5,4
9,1,0,0,3,8.2,11.365,100,6.0032,2011,2,5,5,5
4,1,0,0,3,8.2,12.88,100,0.0,2011,2,5,5,6
4,1,0,0,3,9.02,12.88,93,6.0032,2011,2,5,5,7
10,1,0,0,3,8.2,11.365,100,6.0032,2011,2,5,5,8
20,1,0,0,3,8.2,11.365,100,6.0032,2011,2,5,5,9
34,1,0,0,3,8.2,10.605,100,8.9981,2011,2,5,5,10
47,1,0,0,3,9.02,11.365,100,8.9981,2011,2,5,5,11
52,1,0,0,3,9.02,11.365,100,11.0014,2011,2,5,5,12
72,1,0,0,3,9.02,11.365,100,11.0014,2011,2,5,5,13
55,1,0,0,3,9.02,13.635,100,0.0,2011,2,5,5,14
60,1,0,0,3,9.02,13.635,100,0.0,2011,2,5,5,15
71,1,0,0,3,9.02,11.365,100,8.9981,2011,2,5,5,16
78,1,0,0,2,9.84,10.605,100,19.0012,2011,2,5,5,17
83,1,0,0,2,11.48,12.12,93,30.0026,2011,2,5,5,18
84,1,0,0,2,11.48,12.12,93,30.0026,2011,2,5,5,19
69,1,0,0,1,12.3,14.395,87,16.9979,2011,2,5,5,20
56,1,0,0,1,10.66,12.88,100,12.998,2011,2,5,5,21
45,1,0,0,1,10.66,13.635,93,8.9981,2011,2,5,5,22
59,1,0,0,1,10.66,12.88,93,15.0013,2011,2,5,5,23
39,1,0,0,1,10.66,12.88,70,12.998,2011,2,6,6,0
44,1,0,0,1,10.66,11.365,65,27.9993,2011,2,6,6,1
20,1,0,0,1,10.66,11.365,60,22.0028,2011,2,6,6,2
13,1,0,0,1,10.66,14.395,60,6.0032,2011,2,6,6,3
2,1,0,0,1,10.66,11.365,60,23.9994,2011,2,6,6,4
1,1,0,0,1,10.66,12.88,60,15.0013,2011,2,6,6,5
1,1,0,0,1,10.66,12.88,60,15.0013,2011,2,6,6,6
8,1,0,0,1,9.84,12.12,65,11.0014,2011,2,6,6,7
23,1,0,0,1,9.84,12.88,65,7.0015,2011,2,6,6,8
45,1,0,0,1,11.48,14.395,56,7.0015,2011,2,6,6,9
89,1,0,0,1,12.3,14.395,52,16.9979,2011,2,6,6,10
117,1,0,0,1,13.12,15.15,49,16.9979,2011,2,6,6,11
174,1,0,0,1,13.94,16.665,46,0.0,2011,2,6,6,12
182,1,0,0,1,13.94,18.18,46,0.0,2011,2,6,6,13
161,1,0,0,1,13.94,17.425,46,6.0032,2011,2,6,6,14
182,1,0,0,1,13.94,17.425,46,6.0032,2011,2,6,6,15
157,1,0,0,1,13.94,17.425,49,7.0015,2011,2,6,6,16
121,1,0,0,1,13.94,18.18,46,0.0,2011,2,6,6,17
78,1,0,0,1,12.3,15.15,56,11.0014,2011,2,6,6,18
21,1,0,0,1,11.48,14.395,61,8.9981,2011,2,6,6,19
26,1,0,0,1,11.48,14.395,61,7.0015,2011,2,6,6,20
27,1,0,0,1,10.66,15.15,60,0.0,2011,2,6,6,21
62,1,0,0,1,10.66,15.15,60,0.0,2011,2,6,6,22
30,1,0,0,1,9.84,14.395,65,0.0,2011,2,6,6,23
15,1,0,1,1,9.84,14.395,65,0.0,2011,2,7,0,0
5,1,0,1,1,9.02,13.635,75,0.0,2011,2,7,0,1
3,1,0,1,1,8.2,12.88,80,0.0,2011,2,7,0,2
1,1,0,1,1,8.2,12.88,86,0.0,2011,2,7,0,3
2,1,0,1,1,8.2,12.88,86,0.0,2011,2,7,0,4
10,1,0,1,1,8.2,12.88,86,0.0,2011,2,7,0,5
30,1,0,1,1,7.38,12.12,93,0.0,2011,2,7,0,6
95,1,0,1,1,7.38,12.12,86,0.0,2011,2,7,0,7
230,1,0,1,2,6.56,11.365,100,0.0,2011,2,7,0,8
118,1,0,1,1,9.02,13.635,80,0.0,2011,2,7,0,9
55,1,0,1,1,9.84,12.88,75,7.0015,2011,2,7,0,10
47,1,0,1,1,12.3,15.91,65,6.0032,2011,2,7,0,11
66,1,0,1,2,13.12,17.425,62,0.0,2011,2,7,0,12
64,1,0,1,2,14.76,18.18,57,6.0032,2011,2,7,0,13
60,1,0,1,2,14.76,18.18,57,6.0032,2011,2,7,0,14
50,1,0,1,2,15.58,19.695,54,6.0032,2011,2,7,0,15
114,1,0,1,2,14.76,17.425,57,8.9981,2011,2,7,0,16
216,1,0,1,2,13.12,15.91,70,11.0014,2011,2,7,0,17
175,1,0,1,2,13.94,16.665,66,8.9981,2011,2,7,0,18
128,1,0,1,2,13.12,17.425,70,0.0,2011,2,7,0,19
88,1,0,1,2,13.12,16.665,70,7.0015,2011,2,7,0,20
78,1,0,1,1,13.12,17.425,70,0.0,2011,2,7,0,21
37,1,0,1,1,11.48,15.15,81,6.0032,2011,2,7,0,22
25,1,0,1,2,12.3,16.665,81,0.0,2011,2,7,0,23
10,1,0,1,2,11.48,15.91,87,0.0,2011,2,8,1,0
4,1,0,1,2,11.48,15.91,87,0.0,2011,2,8,1,1
2,1,0,1,2,10.66,13.635,93,7.0015,2011,2,8,1,2
1,1,0,1,3,11.48,13.635,93,11.0014,2011,2,8,1,3
3,1,0,1,1,10.66,12.88,93,11.0014,2011,2,8,1,4
2,1,0,1,1,10.66,11.365,81,22.0028,2011,2,8,1,5
39,1,0,1,1,10.66,11.365,70,22.0028,2011,2,8,1,6
100,1,0,1,1,9.84,9.85,65,27.9993,2011,2,8,1,7
243,1,0,1,1,9.84,9.85,56,32.9975,2011,2,8,1,8
135,1,0,1,1,9.84,9.85,52,32.9975,2011,2,8,1,9
48,1,0,1,1,9.02,9.09,47,36.9974,2011,2,8,1,10
50,1,0,1,1,9.02,9.09,47,31.0009,2011,2,8,1,11
65,1,0,1,1,9.84,9.85,38,32.9975,2011,2,8,1,12
50,1,0,1,2,9.84,9.85,32,30.0026,2011,2,8,1,13
64,1,0,1,1,9.02,9.85,37,27.9993,2011,2,8,1,14
51,1,0,1,1,9.02,9.85,35,26.0027,2011,2,8,1,15
83,1,0,1,1,9.02,9.09,35,35.0008,2011,2,8,1,16
176,1,0,1,1,9.02,9.09,32,39.0007,2011,2,8,1,17
152,1,0,1,1,8.2,9.09,32,26.0027,2011,2,8,1,18
101,1,0,1,1,6.56,6.06,40,31.0009,2011,2,8,1,19
56,1,0,1,1,6.56,6.82,40,22.0028,2011,2,8,1,20
54,1,0,1,1,5.74,5.305,33,31.0009,2011,2,8,1,21
29,1,0,1,1,4.92,5.305,33,23.9994,2011,2,8,1,22
12,1,0,1,1,4.92,5.305,33,22.0028,2011,2,8,1,23
17,1,0,1,1,4.1,3.79,36,23.9994,2011,2,9,2,0
7,1,0,1,1,4.1,5.305,36,15.0013,2011,2,9,2,1
3,1,0,1,1,3.28,3.79,38,19.0012,2011,2,9,2,2
2,1,0,1,1,2.46,3.79,45,8.9981,2011,2,9,2,3
7,1,0,1,1,2.46,5.305,45,7.0015,2011,2,9,2,5
43,1,0,1,1,2.46,7.575,45,0.0,2011,2,9,2,6
99,1,0,1,1,2.46,5.305,49,7.0015,2011,2,9,2,7
199,1,0,1,1,4.1,6.82,42,0.0,2011,2,9,2,8
123,1,0,1,1,4.92,6.82,39,11.0014,2011,2,9,2,9
59,1,0,1,1,5.74,9.09,36,0.0,2011,2,9,2,10
41,1,0,1,2,5.74,7.575,43,11.0014,2011,2,9,2,11
61,1,0,1,2,7.38,9.09,40,15.0013,2011,2,9,2,12
69,1,0,1,1,7.38,8.335,40,16.9979,2011,2,9,2,13
58,1,0,1,1,8.2,9.09,34,19.9995,2011,2,9,2,14
64,1,0,1,2,8.2,9.09,34,19.0012,2011,2,9,2,15
79,1,0,1,2,8.2,9.85,37,16.9979,2011,2,9,2,16
166,1,0,1,2,8.2,9.85,34,16.9979,2011,2,9,2,17
170,1,0,1,2,7.38,8.335,47,19.9995,2011,2,9,2,18
88,1,0,1,3,5.74,6.06,86,16.9979,2011,2,9,2,19
84,1,0,1,3,5.74,7.575,86,11.0014,2011,2,9,2,20
83,1,0,1,2,5.74,7.575,86,11.0014,2011,2,9,2,21
46,1,0,1,3,6.56,8.335,80,11.0014,2011,2,9,2,22
37,1,0,1,3,6.56,7.575,80,12.998,2011,2,9,2,23
16,1,0,1,3,5.74,6.82,86,12.998,2011,2,10,3,0
7,1,0,1,3,5.74,7.575,80,8.9981,2011,2,10,3,1
3,1,0,1,3,5.74,7.575,80,8.9981,2011,2,10,3,2
1,1,0,1,2,5.74,6.82,59,15.0013,2011,2,10,3,4
6,1,0,1,2,4.92,6.06,50,15.0013,2011,2,10,3,5
26,1,0,1,2,4.92,6.06,54,19.0012,2011,2,10,3,6
99,1,0,1,1,4.1,3.79,50,27.9993,2011,2,10,3,7
178,1,0,1,1,4.1,3.79,49,22.0028,2011,2,10,3,8
122,1,0,1,1,4.92,5.305,42,23.9994,2011,2,10,3,9
35,1,0,1,1,4.92,5.305,42,19.9995,2011,2,10,3,10
45,1,0,1,1,5.74,6.06,39,23.9994,2011,2,10,3,11
69,1,0,1,1,6.56,6.82,34,26.0027,2011,2,10,3,12
62,1,0,1,1,7.38,8.335,29,19.9995,2011,2,10,3,13
48,1,0,1,1,8.2,9.09,27,19.0012,2011,2,10,3,14
50,1,0,1,1,8.2,9.85,25,16.9979,2011,2,10,3,15
80,1,0,1,1,8.2,9.09,27,19.9995,2011,2,10,3,16
165,1,0,1,1,7.38,9.09,26,12.998,2011,2,10,3,17
160,1,0,1,1,6.56,9.09,28,8.9981,2011,2,10,3,18
112,1,0,1,1,5.74,8.335,28,7.0015,2011,2,10,3,19
97,1,0,1,1,5.74,9.09,31,6.0032,2011,2,10,3,20
72,1,0,1,1,5.74,10.605,39,0.0,2011,2,10,3,21
51,1,0,1,1,4.92,9.85,39,0.0,2011,2,10,3,22
34,1,0,1,1,4.92,7.575,42,7.0015,2011,2,10,3,23
14,1,0,1,1,4.1,6.82,49,7.0015,2011,2,11,4,0
7,1,0,1,1,4.1,6.82,54,6.0032,2011,2,11,4,1
3,1,0,1,1,4.1,6.82,54,6.0032,2011,2,11,4,2
4,1,0,1,1,3.28,6.06,63,6.0032,2011,2,11,4,5
24,1,0,1,1,4.1,9.09,68,0.0,2011,2,11,4,6
74,1,0,1,1,3.28,8.335,73,0.0,2011,2,11,4,7
216,1,0,1,1,4.1,6.06,74,11.0014,2011,2,11,4,8
140,1,0,1,1,4.92,6.06,74,15.0013,2011,2,11,4,9
44,1,0,1,1,5.74,6.82,69,12.998,2011,2,11,4,10
64,1,0,1,1,9.02,11.365,47,8.9981,2011,2,11,4,11
71,1,0,1,1,9.02,11.365,47,8.9981,2011,2,11,4,12
110,1,0,1,1,9.84,11.365,35,12.998,2011,2,11,4,13
84,1,0,1,1,12.3,14.395,26,16.9979,2011,2,11,4,14
74,1,0,1,1,13.12,15.91,21,11.0014,2011,2,11,4,15
125,1,0,1,1,12.3,14.395,28,12.998,2011,2,11,4,16
211,1,0,1,1,12.3,16.665,24,0.0,2011,2,11,4,17
174,1,0,1,1,11.48,15.91,28,0.0,2011,2,11,4,18
101,1,0,1,1,10.66,15.15,33,0.0,2011,2,11,4,19
63,1,0,1,1,9.02,11.365,55,8.9981,2011,2,11,4,20
47,1,0,1,1,8.2,10.605,59,8.9981,2011,2,11,4,21
43,1,0,1,1,8.2,11.365,64,6.0032,2011,2,11,4,22
53,1,0,1,1,7.38,12.12,69,0.0,2011,2,11,4,23
30,1,0,0,1,6.56,9.85,69,6.0032,2011,2,12,5,0
24,1,0,0,1,5.74,10.605,86,0.0,2011,2,12,5,1
15,1,0,0,1,5.74,10.605,80,0.0,2011,2,12,5,2
10,1,0,0,1,4.92,9.85,80,0.0,2011,2,12,5,3
4,1,0,0,1,4.92,8.335,74,6.0032,2011,2,12,5,4
1,1,0,0,1,4.92,8.335,74,6.0032,2011,2,12,5,5
2,1,0,0,1,4.92,6.82,93,12.998,2011,2,12,5,6
11,1,0,0,1,4.92,7.575,80,7.0015,2011,2,12,5,7
30,1,0,0,1,5.74,7.575,86,8.9981,2011,2,12,5,8
43,1,0,0,1,6.56,9.09,64,8.9981,2011,2,12,5,9
84,1,0,0,1,9.02,10.605,41,16.9979,2011,2,12,5,10
114,1,0,0,1,12.3,13.635,28,22.0028,2011,2,12,5,11
120,1,0,0,1,12.3,13.635,39,31.0009,2011,2,12,5,12
135,1,0,0,1,12.3,13.635,39,27.9993,2011,2,12,5,13
120,1,0,0,1,13.94,15.91,31,19.0012,2011,2,12,5,14
174,1,0,0,1,13.94,15.15,29,27.9993,2011,2,12,5,15
145,1,0,0,1,13.94,15.15,29,27.9993,2011,2,12,5,16
137,1,0,0,1,13.12,14.395,31,35.0008,2011,2,12,5,17
64,1,0,0,1,11.48,12.88,38,22.0028,2011,2,12,5,18
41,1,0,0,1,11.48,13.635,38,11.0014,2011,2,12,5,19
40,1,0,0,1,10.66,12.88,41,15.0013,2011,2,12,5,20
51,1,0,0,1,10.66,15.15,41,0.0,2011,2,12,5,21
45,1,0,0,1,9.84,12.88,44,6.0032,2011,2,12,5,22
32,1,0,0,1,9.02,11.365,51,8.9981,2011,2,12,5,23
39,1,0,0,1,8.2,11.365,64,7.0015,2011,2,13,6,0
24,1,0,0,1,8.2,11.365,59,6.0032,2011,2,13,6,1
20,1,0,0,2,8.2,11.365,75,6.0032,2011,2,13,6,2
12,1,0,0,2,8.2,11.365,69,7.0015,2011,2,13,6,3
2,1,0,0,2,8.2,10.605,69,11.0014,2011,2,13,6,4
5,1,0,0,2,8.2,10.605,69,8.9981,2011,2,13,6,6
3,1,0,0,2,9.02,13.635,55,0.0,2011,2,13,6,7
12,1,0,0,2,9.02,11.365,64,12.998,2011,2,13,6,8
47,1,0,0,2,9.84,11.365,60,15.0013,2011,2,13,6,9
105,1,0,0,1,12.3,13.635,45,22.0028,2011,2,13,6,10
112,1,0,0,1,13.12,14.395,39,30.0026,2011,2,13,6,11
152,1,0,0,1,14.76,15.91,32,31.0009,2011,2,13,6,12
154,1,0,0,1,15.58,19.695,29,23.9994,2011,2,13,6,13
161,1,0,0,2,16.4,20.455,30,27.9993,2011,2,13,6,14
162,1,0,0,2,16.4,20.455,30,19.9995,2011,2,13,6,15
134,1,0,0,2,17.22,21.21,28,22.0028,2011,2,13,6,16
125,1,0,0,1,17.22,21.21,28,22.0028,2011,2,13,6,17
95,1,0,0,1,16.4,20.455,32,19.9995,2011,2,13,6,18
61,1,0,0,1,16.4,20.455,35,19.0012,2011,2,13,6,19
47,1,0,0,1,16.4,20.455,35,22.0028,2011,2,13,6,20
51,1,0,0,1,16.4,20.455,35,23.9994,2011,2,13,6,21
36,1,0,0,1,16.4,20.455,35,19.9995,2011,2,13,6,22
30,1,0,0,1,16.4,20.455,35,23.9994,2011,2,13,6,23
11,1,0,1,1,15.58,19.695,37,23.9994,2011,2,14,0,0
7,1,0,1,1,15.58,19.695,37,23.9994,2011,2,14,0,1
2,1,0,1,1,14.76,16.665,40,19.9995,2011,2,14,0,2
2,1,0,1,1,13.94,15.91,46,15.0013,2011,2,14,0,3
2,1,0,1,1,13.12,15.15,53,19.0012,2011,2,14,0,4
3,1,0,1,1,13.12,15.15,53,19.0012,2011,2,14,0,5
26,1,0,1,1,13.94,15.15,46,19.9995,2011,2,14,0,6
98,1,0,1,1,13.94,15.15,46,19.9995,2011,2,14,0,7
256,1,0,1,1,15.58,19.695,40,31.0009,2011,2,14,0,8
130,1,0,1,1,16.4,20.455,37,26.0027,2011,2,14,0,9
55,1,0,1,1,18.04,21.97,33,15.0013,2011,2,14,0,10
53,1,0,1,1,21.32,25.0,23,16.9979,2011,2,14,0,11
126,1,0,1,1,22.96,26.515,22,30.0026,2011,2,14,0,12
120,1,0,1,1,23.78,27.275,19,26.0027,2011,2,14,0,13
90,1,0,1,1,24.6,29.545,15,32.9975,2011,2,14,0,14
90,1,0,1,1,22.96,26.515,21,43.9989,2011,2,14,0,15
118,1,0,1,1,21.32,25.0,27,31.0009,2011,2,14,0,16
243,1,0,1,1,18.86,22.725,33,40.9973,2011,2,14,0,17
205,1,0,1,1,16.4,20.455,40,40.9973,2011,2,14,0,18
98,1,0,1,1,15.58,19.695,43,32.9975,2011,2,14,0,19
70,1,0,1,1,14.76,15.91,46,31.0009,2011,2,14,0,20
43,1,0,1,1,14.76,15.91,50,35.0008,2011,2,14,0,21
45,1,0,1,1,13.94,14.395,46,43.9989,2011,2,14,0,22
20,1,0,1,1,13.12,14.395,49,32.9975,2011,2,14,0,23
19,1,0,1,1,12.3,13.635,49,27.9993,2011,2,15,1,0
5,1,0,1,1,12.3,12.12,42,51.9987,2011,2,15,1,1
3,1,0,1,1,11.48,11.365,41,46.0022,2011,2,15,1,2
1,1,0,1,1,9.02,9.09,37,35.0008,2011,2,15,1,4
4,1,0,1,1,9.02,9.09,32,31.0009,2011,2,15,1,5
30,1,0,1,1,8.2,9.09,32,22.0028,2011,2,15,1,6
105,1,0,1,1,8.2,9.09,32,23.9994,2011,2,15,1,7
223,1,0,1,1,8.2,9.09,32,23.9994,2011,2,15,1,8
110,1,0,1,1,9.02,9.85,29,30.0026,2011,2,15,1,9
52,1,0,1,1,9.84,10.605,27,19.0012,2011,2,15,1,10
57,1,0,1,1,10.66,12.12,25,16.9979,2011,2,15,1,11
71,1,0,1,1,11.48,13.635,24,16.9979,2011,2,15,1,12
82,1,0,1,1,13.12,15.15,21,15.0013,2011,2,15,1,13
79,1,0,1,1,13.94,15.91,19,15.0013,2011,2,15,1,14
85,1,0,1,1,13.94,16.665,19,11.0014,2011,2,15,1,15
98,1,0,1,1,13.94,15.91,19,16.9979,2011,2,15,1,16
206,1,0,1,1,13.12,15.15,22,15.0013,2011,2,15,1,17
212,1,0,1,1,12.3,15.15,22,8.9981,2011,2,15,1,18
